screen_name,acct_age,follower_count,friends_count,statuses_count,favorites_count,avg_status_count,verified_acct,default_image,default_profile,rel_new_acct,isbot
everyblackathor,1282,394,396,858,2,0.6692667706708268,0,0,0,0,0
noescapevg,315,257,592,2244,2730,7.123809523809523,0,0,1,0,0
MYTHOSCHIZO_GF,239,1122,357,11708,24383,48.98744769874477,0,0,1,1,0
librarythingtim,4678,16413,2630,58481,29558,12.501282599401454,0,0,0,0,0
John55993721,125,72,86,1797,972,14.376,0,0,1,1,0
Oraizi1,2088,89,70,2941,11972,1.4085249042145593,0,0,1,0,0
Nasxo__,1706,7265,3781,49231,81123,28.857561547479484,0,0,0,0,0
serpico1744,215,100,287,10668,3674,49.61860465116279,0,1,1,1,0
Southsi76833472,401,1140,896,7273,3585,18.13715710723192,0,0,1,0,0
FJStaratschek,3689,114,119,7369,4,1.99756031444836,0,0,0,0,0
oneofthem_123,3734,40,464,123,154,0.032940546331012316,0,0,0,0,0
RecycledSponge,2908,784,3429,69358,40284,23.85075653370014,0,0,0,0,0
Baloch_Yaqoob11,451,334,355,6266,4720,13.893569844789358,0,0,1,0,0
HandicaponSundy,3230,152,508,3644,3954,1.1281733746130032,0,0,1,0,0
swappydappydoo,1565,72,450,1139,4774,0.7277955271565495,0,0,1,0,0
TrumpItMemes2,91,154,244,2565,1820,28.186813186813186,0,0,1,1,0
suckardi,2975,1319,56,51222,102,17.21747899159664,0,0,0,0,0
ExoticFunAfrica,3932,1286,4247,14247,20,3.623346897253306,0,0,0,0,0
NasyaArini,2542,39777,10120,103514,18,40.72147915027537,0,0,1,0,1
CATWESTERNR,1544,218,468,5766,6599,3.7344559585492227,0,0,1,0,0
dattatembare,3584,728,1940,16052,70752,4.478794642857143,0,0,1,0,0
YTGGFI,342,577,586,18920,8018,55.32163742690059,0,0,0,0,0
Bishtism,2466,236,304,40285,9849,16.33617193836172,0,0,0,0,0
iamshah99,2394,121,585,949,1006,0.3964076858813701,0,0,1,0,0
Moody1111Dream,123,666,1089,12631,6759,102.6910569105691,0,0,1,1,0
republikaonline,4019,1213038,56,1439865,962,358.2644936551381,1,0,0,0,1
SameerSahni10,558,17,126,28,32,0.05017921146953405,0,0,1,0,0
ldog562,1433,11889,12678,38483,36985,26.854849965108166,0,0,1,0,0
Just_Ab1,3890,4652,354,39042,627,10.036503856041131,0,0,0,0,0
dimpIesjaehyun,697,254,411,2394,12327,3.4347202295552366,0,0,0,0,0
bawazir_,3103,274,627,23135,8978,7.455688043828553,0,0,0,0,0
durak_tugay,1844,212,258,235,993,0.12744034707158353,0,0,1,0,0
TCG_CrisisRisks,59,589,2604,2012,5286,34.101694915254235,0,0,1,1,0
HelloLiberal,1064,2970,3033,8047,17791,7.56296992481203,0,0,0,0,0
nasimabee,3638,2385,490,111173,28323,30.558823529411764,0,0,0,0,0
PriyanGMenon,2674,953,2197,66263,64065,24.780478683620046,0,0,1,0,0
senooramkkh,234,2,124,629,7,2.6880341880341883,0,0,1,1,0
mike9wood,3654,41481,37720,221463,78865,60.608374384236456,0,0,0,0,1
FordPrefect747,135,215,211,11941,8930,88.45185185185186,0,0,1,1,0
introgguks,1000,424,79,33301,94917,33.301,0,0,0,0,0
ceecee591,131,168,289,4498,7327,34.33587786259542,0,0,1,1,0
datounn,132,3721,2348,3031,12971,22.96212121212121,0,0,1,1,1
OllieRyanTucker,2876,313,2311,612,17080,0.21279554937413073,0,0,1,0,0
AbelUndercity,3880,3655,4203,223149,3513,57.51262886597938,0,0,0,0,1
aamna_kkhan,2250,650,557,21645,38149,9.62,0,0,0,0,0
shaistarik,3675,91,496,2355,3171,0.6408163265306123,0,0,0,0,0
WolfgangWalt,121,756,1471,7407,22725,61.21487603305785,0,0,1,1,0
fudanshi15,537,1529,3761,33189,15241,61.80446927374302,0,0,1,0,0
dutchessvonk,2022,2090,4420,4219,4554,2.0865479723046487,0,0,1,0,0
enigmaoftruth1,464,601,86,743,632,1.6012931034482758,0,0,1,0,0
jaspal_deora,2229,87,942,1422,1510,0.6379542395693136,0,0,0,0,0
asaddkn,1331,880,711,10296,28552,7.735537190082645,0,0,1,0,0
HafsaKamal123,1914,352,342,3700,3695,1.9331243469174504,0,0,1,0,0
smtravis,4181,5446,1272,12627,1501,3.0200908873475245,1,0,1,0,0
metalogis,4045,687,1407,66731,20375,16.49715698393078,0,0,0,0,0
iazvenky,2303,106,745,4796,10691,2.082501085540599,0,0,1,0,0
JSRouthier,2892,224,300,1381,1468,0.47752420470262796,0,0,0,0,0
BenedictCarter6,95,1388,2112,1715,7626,18.05263157894737,0,0,1,1,0
arnoldpeterso13,1180,20598,19287,99368,108850,84.21016949152542,0,0,1,0,1
ndraperkasa,3171,446,1803,28204,2916,8.89435509303059,0,0,0,0,0
pakyabhai1980,1115,692,5004,16207,29554,14.53542600896861,0,0,1,0,0
Christi77929362,1125,6912,7600,145525,109303,129.35555555555555,0,0,1,0,1
baker_as3000,2900,31362,29711,35902,1111,12.38,0,0,0,0,0
YoufymeAI101,171,26,170,18632,224,108.95906432748538,0,0,1,1,0
SassafrasSassy,4025,2804,1775,85512,51859,21.245217391304347,0,0,0,0,0
ekramkelifa_,617,90,147,4209,5779,6.821717990275527,0,0,0,0,0
0Hawkward2,62,613,1019,2751,1661,44.37096774193548,0,0,1,1,0
alokchadha,3571,498,1895,32948,2512,9.22654718566228,0,0,1,0,0
gintama_fantwt,90,734,747,14269,32195,158.54444444444445,0,0,1,1,1
UConnHistory,1866,1377,1849,3562,3261,1.9088960342979635,0,0,1,0,0
RestorationUS76,2967,381,1280,10740,1696,3.6198179979777554,0,0,0,0,0
rujukanmuslim,6,20,185,9,50,1.5,0,0,1,1,0
Orwells_Spirit,102,199,498,1442,1447,14.137254901960784,0,0,1,1,0
ogden_ted,330,136,185,3052,333,9.248484848484848,0,0,1,0,0
KirstenSletbjer,1838,913,1269,9186,14245,4.997823721436344,0,0,1,0,0
PanIslamist1009,174,869,212,4619,13619,26.54597701149425,0,0,1,1,0
SanaSaeed,4001,55759,706,75851,11800,18.958010497375657,1,0,0,0,0
iKurmay,669,575,180,5224,6825,7.808669656203288,0,0,1,0,0
MA_Molchanov,2384,508,644,12133,2670,5.089345637583893,0,0,0,0,0
KouClownsMaster,352,7064,6457,35566,72992,101.03977272727273,0,0,1,0,1
MikeRwk78,2859,876,987,26989,79300,9.44001399090591,0,0,1,0,0
JulietMosesNZ,1629,1848,800,12350,41258,7.58133824432167,0,0,1,0,0
Ketctard,547,1444,1790,2436,673,4.453382084095064,0,0,1,0,0
LYUJ0NG,167,87,115,5340,11085,31.976047904191617,0,0,1,1,0
GeminiWahhaj,1400,6385,2735,49556,59345,35.39714285714286,0,0,0,0,1
peltast,3362,244,956,2119,1091,0.6302795954788816,0,0,0,0,0
misommar,189,549,398,10869,40330,57.507936507936506,0,0,1,1,0
Javedrashid,3703,1026,2029,33898,2733,9.154199297866594,0,0,0,0,0
young_fareed,1297,314,314,9230,28116,7.116422513492675,0,0,1,0,0
_curiousmind_,2184,39,79,46,266,0.021062271062271064,0,0,0,0,0
faisalweb,3943,22,112,620,63,0.15724067968551864,0,0,0,0,0
sevenbabiies,211,1467,1867,33517,52427,158.84834123222748,0,0,1,1,1
aawadall,3994,415,490,3347,1641,0.8380070105157736,0,0,1,0,0
AAZOUZ07,293,356,420,9476,12891,32.341296928327644,0,0,1,0,0
Miguelmea,3363,386,975,8026,6652,2.3865596193874516,0,0,0,0,0
kontarOP,2949,2167,2702,32778,1123,11.114954221770091,0,0,1,0,0
PAHNKUB,26,0,2,228,0,8.76923076923077,0,0,1,1,0
dnnnyts,3070,228,220,35733,1311,11.63941368078176,0,0,0,0,0
being_indian15,70,6,36,755,701,10.785714285714286,0,0,1,1,0
newhumanitarian,4183,92803,5637,80748,19080,19.303848912263927,1,0,0,0,0
ZIbrahimbaba,3066,128,251,2095,3762,0.6833007175472929,0,0,0,0,0
IslamEnergy,2362,3028,6,429553,250,181.85986452159187,0,0,0,0,1
Adhit_1909,3865,1289,723,57183,89787,14.795084087968952,0,0,0,0,0
okoye_diogom,1299,676,1492,5804,68797,4.468052347959969,0,0,1,0,0
izesule,1869,826,539,2811,2300,1.5040128410914928,0,0,1,0,0
ShawnaOhm,4005,1385,1086,16378,12356,4.0893882646691635,0,0,0,0,0
fanxysjiho,1305,128,63,5384,6429,4.1256704980842915,0,0,1,0,0
HKildepstein,71,200,188,4712,6828,66.36619718309859,0,0,1,1,0
CNNPolitics,4389,3135358,345,171891,14,39.16404647983595,1,0,0,0,1
3bdalmo7sin,2278,621,58,16049,1595,7.045215100965759,0,0,1,0,0
Atheistdefend1,997,28,85,1438,307,1.4423269809428285,0,0,1,0,0
CANDYGRAM30,3137,11162,11632,7210,3698,2.298374242907236,0,0,0,0,0
RajputA_k,1032,1889,2235,9816,8375,9.511627906976743,0,0,0,0,0
muslimbyname,577,243,281,9909,29323,17.173310225303293,0,0,1,0,0
TheMacTurner,3361,325,1134,8484,1793,2.524248735495388,0,0,1,0,0
sana123_2,2285,1466,1167,25808,12636,11.2945295404814,0,0,0,0,0
LadyTruth11,374,1301,1860,6594,1664,17.63101604278075,0,0,1,0,0
wout_va,793,201,463,5131,3223,6.470365699873897,0,0,0,0,0
Shampoo_B0y,1581,1017,1401,122582,3439,77.53447185325743,0,0,0,0,0
rahim226,3195,401,595,38321,9502,11.994053208137716,0,0,1,0,0
Mwengway72,530,2983,3734,107408,158113,202.65660377358492,0,0,1,0,1
CalemAnnk,1687,1262,968,36915,11999,21.882039122703024,0,0,0,0,0
MlnAlv,75,453,592,10677,24874,142.36,0,0,1,1,0
Al_Chalazouf,123,56,140,5346,1833,43.46341463414634,0,0,1,1,0
POOetryman,3443,2381,2075,236891,230779,68.80365959918676,0,0,0,0,0
AlanGreyProject,1687,2917,4939,19296,3883,11.438055720213397,0,0,0,0,0
mydey,3862,166,159,8640,129,2.237182806835836,0,0,0,0,0
AswathVelayudh1,651,8,70,1171,1372,1.7987711213517665,0,0,1,0,0
johnobeto,4088,3055,1278,167724,3824,41.028375733855185,0,0,0,0,1
innerfIower,2295,537,430,34498,76513,15.031808278867102,0,0,0,0,0
SaveOurUKofGBNI,1658,471,1581,4695,5680,2.831724969843185,0,0,0,0,0
WhiteBoiCorey,3214,506,309,38931,325,12.112943372744244,0,0,0,0,0
PromoterBoxing,3786,333,1328,5140,22964,1.357633386159535,0,0,0,0,0
FreedomUSA2,3142,140,247,4272,6546,1.35964353914704,0,0,1,0,0
UKurbanite,884,532,84,14493,28705,16.394796380090497,0,0,0,0,0
el_ghurabaa,2577,802,89,19066,225,7.398525417151727,0,0,0,0,0
arjunbhat,3778,122,74,430,462,0.11381683430386448,0,0,0,0,0
Hartonospd,3554,122,104,2541,1635,0.7149690489589196,0,0,0,0,0
sksbhardwaj,3820,228,182,21488,11910,5.625130890052356,0,0,1,0,0
imrans909,2237,65,597,3497,2539,1.5632543585158694,0,0,1,0,0
ateebmaazkhan22,1352,143,94,96,156,0.07100591715976332,0,0,1,0,0
ScrubEustace,151,1306,1513,1043,727,6.9072847682119205,0,0,1,1,0
Jnanibaktha,392,88,408,3527,5777,8.997448979591837,0,0,1,0,0
Amchizzy,3706,22108,1007,279314,7438,75.36805180787911,0,0,0,0,1
Shahryar,4282,1257,1834,57628,86908,13.458197104156936,0,0,0,0,0
NeilTan79,788,164,226,19625,23941,24.90482233502538,0,0,0,0,0
nikochan1984,2214,316,203,9357,14040,4.226287262872629,0,0,1,0,0
R_Zerbe,3114,11,41,574,23,0.18432883750802825,0,0,0,0,0
Mike_Trump2020,846,3952,4037,2472,19949,2.921985815602837,0,0,0,0,0
Mith0606,2147,126,612,2770,7423,1.2901723334885886,0,0,0,0,0
jdawsey1,3948,252751,2942,35569,34233,9.00937183383992,1,0,1,0,0
paramitaditya,3203,336,245,15323,1747,4.783952544489541,0,0,0,0,0
anmol_sarkar02,418,31,559,6223,1335,14.88755980861244,0,0,1,0,0
aminmegherhi,1571,197,598,14403,11188,9.168045830681095,0,0,0,0,0
karenwatson53,3181,1046,315,35683,23088,11.21754165356806,0,0,1,0,0
MUSTAFA_A_K_,2362,5796,6307,53227,75035,22.53471634208298,0,0,0,0,0
AashiqKabeerX,144,1693,383,1311,2647,9.104166666666666,0,0,1,1,0
anthonysronsboo,618,23,35,731,1926,1.1828478964401294,0,0,1,0,0
LogosRising3,235,149,879,3724,15311,15.846808510638297,0,0,0,1,0
JoanPennnative,2339,5567,6125,375213,63759,160.41598973920478,0,0,1,0,1
NormAllen3,2879,3384,3392,9675,11195,3.3605418548106982,0,0,0,0,0
Wiro_Negoro,468,166,8,1558,2002,3.3290598290598292,0,0,1,0,0
Outhman_Muslim,1749,364,1208,3445,1010,1.9696969696969697,0,0,1,0,0
AndreantoHendra,414,1325,1604,3959,4207,9.56280193236715,0,0,1,0,0
_Shaant,2190,537,316,9449,14058,4.314611872146119,0,0,1,0,0
MD_523,2381,408,461,3702,2598,1.5548089038219235,0,0,0,0,0
ElainaCScott,727,2895,5001,87892,229717,120.89683631361761,0,0,1,0,0
JawwadK80535441,873,20,76,1279,971,1.4650630011454753,0,0,1,0,0
usa4200,2024,462,4811,5612,2025,2.772727272727273,0,0,1,0,0
jos_1k,117,205,91,4872,8858,41.64102564102564,0,0,1,1,0
CezriOghuz,1372,175,120,466,692,0.3396501457725947,0,0,0,0,0
AdomsMichael,425,942,998,10498,13682,24.701176470588237,0,0,1,0,0
earthlingoddite,2833,290,297,22722,2894,8.020472996823155,0,0,0,0,0
Lukethewiseman,391,1794,2030,2914,3067,7.452685421994885,0,0,1,0,0
marquesoli2,986,34,110,1364,8531,1.383367139959432,0,0,1,0,0
AbuBeckman,106,283,278,747,1237,7.047169811320755,0,0,1,1,0
moonzrise,452,89,121,9347,9201,20.67920353982301,0,0,0,0,0
jk7Rayan99bts,662,204,314,5748,4423,8.682779456193353,0,0,1,0,0
elimisteve,4484,1928,3193,7941,7405,1.770963425512935,0,0,1,0,0
CindyStuart15,2674,764,157,41590,26543,15.553477935676888,0,0,1,0,0
GOPTrust,3453,1188,1060,10580,213,3.0640023168259485,0,0,0,0,0
paijomarkojo,2465,38,48,413,20,0.16754563894523328,0,0,1,0,0
safanta92,3895,1362,975,88683,1557,22.768421052631577,0,0,0,0,0
nursetya7878,2678,425,745,21712,5814,8.1075429424944,0,0,1,0,0
JawaMuslim,1878,18,49,3505,0,1.8663471778487752,0,0,1,0,0
amierabdu,1847,83,202,4965,4,2.6881429344883596,0,0,0,0,0
HijabStuffs,3073,1903,16,10712,10,3.4858444516758866,0,0,0,0,0
GGosebrecht,1598,293,189,5807,14131,3.6339173967459324,0,0,1,0,0
TheSuryavanshi,3313,5540,5154,4337,3815,1.3090854210685179,0,0,0,0,0
PhonyTolerance,316,91,1438,118,20,0.37341772151898733,0,0,1,0,0
Alexbobby2262C,2549,2934,4426,34938,9229,13.706551588858376,0,0,1,0,0
JasonBedrick,3639,4260,3097,18678,13305,5.1327287716405605,1,0,0,0,0
KendallHarmon6,2299,1539,2466,52003,606,22.619834710743802,0,0,1,0,0
SuttonCheamCLP,3428,787,607,2388,2359,0.6966161026837806,0,0,0,0,0
hamzgiron,3725,705,555,9255,11408,2.4845637583892617,0,0,0,0,0
RepiakaMoni,1804,1070,739,24784,23106,13.738359201773836,0,0,1,0,0
albirunov,145,35,56,301,616,2.075862068965517,0,0,1,1,0
DeyoungGigi,173,261,342,4906,6827,28.358381502890172,0,0,1,1,0
naddesignz,2091,159,208,1673,3035,0.8000956480153036,0,0,0,0,0
HoltDaved,1324,150,124,20688,2,15.625377643504532,0,0,1,0,0
MJ88351556,420,59,21,13589,23836,32.35476190476191,0,0,1,0,0
Mahesh____7,887,22,146,192,2260,0.21645997745208567,0,0,1,0,0
la_wiwin,1827,238,1003,2522,42,1.3804050355774493,0,0,1,0,0
jnalover,2911,359,2429,17175,28156,5.900034352456201,0,0,1,0,0
jdakwar,3378,12056,1748,13075,22918,3.8706335109532266,1,0,0,0,0
alfredo85156721,304,55,150,1533,3172,5.042763157894737,0,0,1,0,0
Myayupp,2715,1083,2564,1580,23,0.58195211786372,0,0,0,0,0
93YNKOO,262,447,380,674,1089,2.572519083969466,0,0,1,1,0
Dr_ameeeen,2708,1052,782,10452,4221,3.859675036927622,0,0,1,0,0
DbossRules,3599,3122,1557,159920,930,44.43456515698805,0,0,0,0,1
Leighloumac,1000,16,28,58,211,0.058,0,0,1,0,0
elicab,4048,2847,1278,27626,2522,6.824604743083004,0,0,0,0,0
jay_meller1,685,45,272,1316,1353,1.9211678832116788,0,1,1,0,0
tmpisaac,2514,17,240,1163,8,0.4626093874303898,0,0,1,0,0
941salsabilafm,210,15,23,216,65,1.0285714285714285,0,0,1,1,0
kbylinho_dz,903,1738,1592,12306,9732,13.627906976744185,0,0,1,0,0
vishalcrazy00,2177,154,364,24243,25240,11.135966926963711,0,0,1,0,0
FMHAddict,3186,95,93,10784,9044,3.38480853735091,0,0,1,0,0
aurorafantasie,72,416,435,546,1200,7.583333333333333,0,0,1,1,0
inesinesinesb,1153,571,368,3015,9367,2.614917606244579,0,0,1,0,0
crocblanc19,34,553,547,790,1050,23.235294117647058,0,0,1,1,1
LLTBR,3477,51,0,76,641,0.02185792349726776,0,0,1,0,0
ProphetDavidMcG,533,424,221,13269,13429,24.894934333958723,0,0,0,0,0
NYPDbot,1379,157,0,29902,0,21.683828861493836,0,0,1,0,1
mobbiemobes,1468,3598,360,25899,5,17.642370572207085,0,0,0,0,0
DJamesiemc,885,361,999,3037,4301,3.431638418079096,0,0,1,0,0
Jouwayriyyah,5,9,19,49,15,9.8,0,0,1,1,0
kaaashif,4407,8089,1313,40314,2413,9.147719537100068,0,0,0,0,0
QUIGGYPAULS,2131,734,960,17658,5047,8.28625058657907,0,0,0,0,0
adamgoldmanNYT,4024,136224,1195,27057,447,6.723906560636183,1,0,1,0,0
gauravsabnis,4016,10254,769,156612,41348,38.99701195219124,0,0,1,0,1
TheUrbanNewz2,1164,25,16,35097,1,30.1520618556701,0,0,1,0,0
MMABrad48,3326,4405,2849,50498,38991,15.182802164762478,0,0,0,0,0
TherapyMystic,488,153,960,4586,1034,9.397540983606557,0,0,1,0,0
xscoutie,2584,17514,17030,322013,100256,124.61803405572755,0,0,1,0,1
AnikaShakir,118,672,618,3248,9338,27.52542372881356,0,0,1,1,1
Sheikh_Rehmat,3712,2379,4389,26092,8484,7.029094827586207,0,0,0,0,0
littlecarrotq,1474,3086,2190,77385,46394,52.5,0,0,1,0,1
sr_petra_clare,3802,309,270,14954,23379,3.9331930562861652,0,0,0,0,0
quadrillonaire,1931,543,572,2365,1778,1.224754013464526,0,0,1,0,0
EiyaDanial,2577,47473,9979,106311,47,41.25378346915017,0,0,1,0,1
dennis_fujan,1430,498,357,4858,9444,3.397202797202797,0,0,1,0,0
MariamDalila,2542,53679,10072,109696,16,43.15342250196696,0,0,1,0,1
conserve,4125,984,684,7344,58,1.7803636363636364,0,0,1,0,0
Girarduino,2197,94,172,3924,2436,1.786071916249431,0,0,0,0,0
SteveMotley,4069,68756,72467,80888,51334,19.87908577045957,0,0,0,0,0
RYGEE10,56,282,630,1552,3449,27.714285714285715,0,0,1,1,0
nuseij1,905,13,240,1132,3957,1.250828729281768,0,0,1,0,0
MangerRaymond,415,5180,5488,29046,56433,69.99036144578314,0,0,1,0,1
Shubhamp786,2158,35,33,5787,25845,2.681649675625579,0,0,1,0,0
HamzaRasyidi,368,47,62,3013,540,8.1875,0,0,0,0,0
Svt4Him,3973,3489,3523,8710,3845,2.1922980115781527,0,0,0,0,0
BethSinclair11,208,15,62,178,533,0.8557692307692307,0,0,1,1,0
ElizabethWard2,3235,3917,3956,105335,10079,32.56105100463679,0,0,0,0,1
WasabiKimarie,1838,2333,3106,13806,4298,7.5114254624591945,0,0,0,0,0
am9937,102,51,71,275,1752,2.696078431372549,0,0,1,1,0
CEK1st,2438,970,1619,5413,9383,2.2202625102543068,0,0,0,0,0
Kangapadan,3172,101,731,2981,5181,0.9397856242118537,0,0,0,0,0
twitulama,2978,54787,351,13634,118,4.5782404298186705,0,0,0,0,0
partner4_u,212,2,52,345,415,1.6273584905660377,0,0,1,1,0
C0meHereAmir,2289,770,750,1177,20024,0.5141983398864133,0,0,0,0,0
Sarooha94,3320,460,620,35563,25833,10.711746987951807,0,0,0,0,0
orphicallytae,647,367,174,122759,136903,189.73570324574962,0,0,0,0,1
husain_akhtar,3009,1295,2126,24546,62,8.15752741774676,0,0,1,0,0
ElyaDeswita76,317,7,51,695,673,2.192429022082019,0,0,1,0,0
MightyManGMan,3364,4646,5009,80041,22261,23.793400713436384,0,0,0,0,0
ddale8,3367,686142,1278,98459,18683,29.242352242352244,1,0,0,0,0
IamMrizwanjamil,223,234,653,4442,44765,19.919282511210763,0,0,1,1,0
naomi2009,4084,7971,4515,20860,4455,5.107737512242899,0,0,0,0,0
khmueller2,1950,7,47,31,37,0.015897435897435898,0,0,0,0,0
MartinRedmonddd,2465,1442,1773,51669,29033,20.96105476673428,0,0,0,0,0
8_fero_8,2038,1885,1813,13736,9093,6.739941118743866,0,0,1,0,0
FakhuusHashim,3913,22271,2870,131711,10933,33.65985177613084,0,0,0,0,1
Ramadan86402365,27,59,465,49,29,1.8148148148148149,0,0,1,1,0
saeedpuran,2762,326,101,20894,12516,7.5648081100651705,0,0,1,0,0
moodyjuuliani,4030,380,690,7633,30973,1.894044665012407,0,0,0,0,0
decstixs,1346,1079,2424,24161,26153,17.950222882615154,0,0,1,0,0
R1Ruhi,2054,533,277,3525,1709,1.7161635832521909,0,0,1,0,0
Jami_USA,2964,20232,17580,196214,216508,66.19905533063428,0,0,0,0,1
Bristolboy50,3094,439,760,16672,11496,5.388493859082095,0,0,0,0,0
absrajan,2741,593,188,37955,156749,13.847136081721999,0,0,1,0,0
daisyhutch138,2023,165,647,11757,17487,5.811665842807711,0,0,1,0,0
wilandkate,3653,4198,4800,19534,18716,5.347385710375034,0,0,0,0,0
MrMubinShaikh,2613,11991,11417,75353,60474,28.837734404898583,0,0,0,0,0
HarmonyAquarian,3901,914,1255,76611,37526,19.638810561394514,0,0,1,0,0
lisaknit,4028,3746,2597,21275,21121,5.281777557100298,0,0,0,0,0
RolandKausen,3998,115,247,26873,5491,6.721610805402701,0,0,0,0,0
stanveuger,3683,3461,994,905,104,0.24572359489546566,1,0,1,0,0
mradul_dubey,1935,149,231,904,303,0.46718346253229975,0,0,0,0,0
popupattheplume,2570,451,768,1882,2696,0.7322957198443579,0,0,1,0,0
mitr_manav,1424,53,454,11869,23982,8.33497191011236,0,0,1,0,0
johnbates207,1842,599,334,40686,76811,22.087947882736156,0,0,0,0,0
LauraByTheSea58,1005,7415,7938,42872,96938,42.658706467661695,0,0,0,0,1
Joel_T_Crofts,3814,2701,1000,33486,132610,8.77975878342947,0,0,0,0,0
naanimaa1,422,4,31,434,881,1.028436018957346,0,0,1,0,0
BreakthroughUS,4589,14277,4160,26624,10396,5.801699716713881,1,0,0,0,0
BeyondSimian,1000,282,630,37214,15365,37.214,0,0,1,0,0
chromeboygdstan,173,0,1,1772,0,10.242774566473988,0,0,1,1,0
Aseekytah,480,207,92,238,3837,0.49583333333333335,0,0,1,0,0
shri_aaa,1147,58,45,3816,57,3.3269398430688755,0,0,0,0,0
NorhanElEmam95,210,75,99,618,961,2.942857142857143,0,0,1,1,0
DharmaReborn,43,854,4636,2833,21183,65.88372093023256,0,0,1,1,0
Paoeluchsinger,708,551,2175,37105,4741,52.40819209039548,0,0,0,0,0
scaryfoxx,3524,5801,5721,89632,182432,25.434733257661748,0,0,0,0,0
ChiChiMontreal,3986,2071,1393,44539,30726,11.173858504766683,0,0,0,0,0
UGHTGUK,56,72,313,1316,6639,23.5,0,0,1,1,0
wendp58,78,132,193,3540,2180,45.38461538461539,0,0,1,1,0
coolsmug,2718,122,432,2446,4393,0.8999264164827079,0,0,1,0,0
TrueIslamUSA,1637,38241,65,24097,5065,14.720219914477703,1,0,1,0,0
JasonQuest3,266,5609,5627,7875,17903,29.605263157894736,0,0,1,1,1
lrkap,3949,5483,5562,22282,7732,5.642441124335274,0,0,0,0,0
aboubacar951,2005,42,45,2885,3802,1.4389027431421446,0,0,1,0,0
tonokun_jakarta,3967,13,25,527,597,0.13284597932946812,0,0,1,0,0
VoiceOverPerson,3978,13360,7481,253057,148957,63.614127702363,0,0,0,0,1
bennedose,2231,4925,447,62111,12708,27.83998207082026,0,0,0,0,0
DrCamouflageMan,952,1472,2486,36264,40356,38.09243697478992,0,0,1,0,0
Andrew78026588,1419,2,22,9,2,0.006342494714587738,0,0,1,0,0
ilovelifetbh,1813,5671,972,30752,86390,16.961941533370105,0,0,0,0,0
Mustique49,1535,673,626,9848,11384,6.415635179153094,0,0,0,0,0
fumefox,256,2380,2204,7109,14257,27.76953125,0,0,1,1,1
kevink2b,3526,838,991,11721,4563,3.324163357912649,0,0,0,0,0
brianbodnar,4133,119,456,7597,272,1.8381321074280184,0,0,0,0,0
Manish59328934,423,869,1053,15817,41908,37.392434988179666,0,0,1,0,0
umer_958,633,35,61,1520,2999,2.401263823064771,0,0,1,0,0
Danma35583728,249,2,54,224,1415,0.8995983935742972,0,0,1,1,0
MamadSakh0,2802,112,744,7438,6724,2.654532476802284,0,0,0,0,0
RaingirlRashi,1255,85,105,136,1067,0.10836653386454183,0,0,1,0,0
BiggsDCat,784,13,85,706,1143,0.9005102040816326,0,0,0,0,0
nigelat34,1854,1466,2397,2810,2838,1.5156418554476807,0,0,1,0,0
Pam93592944,620,4351,5000,25647,39644,41.366129032258065,0,0,1,0,1
Truthseeker1238,180,1040,1813,5384,3208,29.91111111111111,0,1,1,1,0
MalcolmABerry,2469,1061,54,22647,4230,9.172539489671932,0,0,0,0,0
ElMacho03154475,157,400,471,7142,7269,45.49044585987261,0,0,1,1,0
RaceBaitr,2160,8248,912,9858,7030,4.563888888888889,0,0,0,0,0
CalvelliBob,1490,1021,1980,4141,3628,2.779194630872483,0,0,1,0,0
Kemenag_RI,3494,527907,88,28887,168,8.267601602747567,1,0,0,0,0
kendo1936,2752,964,3573,2367,476,0.8601017441860465,0,0,1,0,0
KrittibasDr,203,32,161,4866,4300,23.970443349753694,0,0,1,1,0
SanjayS00663282,2694,1563,207,257985,271034,95.76280623608018,0,0,1,0,0
AldiRipani,4010,3078,103,39009,79,9.72793017456359,0,0,0,0,0
luchadora41,3757,47989,43832,314063,36459,83.5940910300772,0,0,0,0,1
OnmappelleK,694,628,233,6629,5132,9.551873198847263,0,0,1,0,0
NavySP3,1618,4685,5144,13795,28335,8.525957972805934,0,0,1,0,0
osbornetravel,3477,76,43,787,1438,0.2263445498993385,0,0,1,0,0
HassSamm,2701,188,1227,4538,3850,1.6801184746390225,0,0,0,0,0
James___Freeman,2349,34,96,2730,653,1.1621966794380587,0,0,1,0,0
DanielW65230380,267,2,40,267,41,1.0,0,0,1,1,0
radio_muslim,4138,63334,70,17987,335,4.346785886901885,0,0,0,0,0
yourfavlegalaid,149,84,111,4084,4086,27.409395973154364,0,0,1,1,0
TeManawa1,2821,1387,1858,89026,11301,31.558312655086848,0,0,0,0,0
a_tweet_peek,18,281,281,106,748,5.888888888888889,0,0,1,1,0
imranshaik,4412,91,192,2127,611,0.48209428830462375,0,0,0,0,0
wo6seokluvr,927,214,223,12322,51696,13.292340884573894,0,0,1,0,0
Zulisc,3036,203,188,136,759,0.04479578392621871,0,0,1,0,0
stevehmahoney,2232,378,126,21200,5795,9.498207885304659,0,0,1,0,0
tabungandomba,1082,11,13,14922,0,13.791127541589649,0,0,0,0,0
Brlvn_,1015,692,904,8305,18715,8.182266009852217,0,0,1,0,0
Euphoriarity7,886,576,465,12538,8507,14.151241534988714,0,0,1,0,0
